slidenum,spot,cell,class_label,class_value,class_prob,umap1,umap2
168,143,224,Squ.epi,2.8260903,0.9440695210189348,-1.2779055,-2.1343079
168,143,225,Squ.epi,3.5975723,0.9733400826618392,0.21316528,2.3260317
168,143,226,Squ.epi,3.5476825,0.9720144543158792,-0.59254456,2.5922813
168,143,227,Squ.epi,3.270532,0.9634039291848286,0.39621925,2.9912071
168,143,228,Squ.epi,3.366022,0.9666256001732604,0.605217,4.1073647
168,143,229,Squ.epi,3.561557,0.9723894126177016,0.5119419,-0.5861578
168,143,230,Squ.epi,3.972074,0.9815138447420508,4.7459984,4.006132
168,143,231,Squ.epi,2.054056,0.8863568067013743,-2.489935,-2.4982386
168,143,232,Squ.epi,3.1018403,0.9569685900904716,-1.9438972,2.2244883
168,143,233,Squ.epi,4.2339115,0.9857115396722308,6.479992,1.5811357
168,143,234,Squ.epi,3.481631,0.970160573472994,0.9283495,1.9317474
168,143,235,Squ.epi,3.9285216,0.980706815121114,2.8900394,0.87772083
168,143,237,Squ.epi,3.2563133,0.9628993115767652,-0.7792921,1.525322
168,143,238,Squ.epi,3.6343658,0.9742783951998292,1.5106621,2.694643
168,143,239,Squ.epi,3.553597,0.9721748929104987,3.0604,3.4618416
168,143,240,Squ.epi,3.7340586,0.976662020895894,3.7365742,4.0387974
168,143,241,Squ.epi,3.341747,0.9658335402014662,1.3259945,4.0974493
168,143,242,Squ.epi,3.6816316,0.9754366941540128,1.8825855,3.4875793
168,143,243,Squ.epi,3.780157,0.9776899880317134,4.0279455,2.095955
168,143,244,Squ.epi,3.9076233,0.9803074004966106,4.895569,2.3649235
168,143,245,Squ.epi,3.7871144,0.9778412391301609,3.7120857,1.9540634
168,143,246,Squ.epi,3.8247757,0.9786427561350888,2.705017,2.0375462
168,143,247,Squ.epi,3.826872,0.9786865295909404,5.0627804,0.08087444
168,143,248,Squ.epi,3.6885798,0.9756026246500916,2.276187,1.3286438
168,143,249,Squ.epi,1.3266114,0.7902795681390213,-5.031559,-0.06764984
168,143,252,Squ.epi,3.4232903,0.9684245376696956,1.7320137,2.2585583
168,143,253,Squ.epi,4.097466,0.9836568135833148,5.3597736,3.4276638
168,143,254,Squ.epi,3.7038007,0.9759623035388864,2.878849,0.32644844
168,143,255,Squ.epi,2.6947467,0.936715948070672,-2.48102,-3.4933605
168,143,256,Squ.epi,2.6920087,0.9365534475305232,-1.6325855,-3.2441235
168,143,257,Squ.epi,3.4673533,0.9697444617215912,-0.41655827,3.5355663
168,143,260,Squ.epi,3.5859463,0.9730367315813868,1.3122315,3.8456116
168,143,261,Squ.epi,3.525314,0.971399513269927,2.1064625,3.2282133
168,143,262,Squ.epi,4.13252,0.9842108972651455,5.972809,1.5422039
168,143,263,Squ.epi,3.2996936,0.9644182973760234,-0.30692768,1.3894501
168,143,264,Squ.epi,3.7721972,0.977515703985018,3.628251,-1.3722191
168,143,265,Squ.epi,2.705105,0.9373272109945204,-3.1931152,1.0036745
168,143,266,Squ.epi,4.136306,0.9842696172111342,5.93734,1.1508875
168,143,268,Squ.epi,2.78855,0.9420539369321116,-1.3653278,2.6822157
168,143,269,Squ.epi,3.828648,0.9787235436474389,1.0890436,0.82120514
168,143,270,Squ.epi,3.8180463,0.9785016509743752,3.745266,3.8250313
168,143,271,Squ.epi,2.9347491,0.9495377198704312,-1.3086824,3.2399845
168,143,272,Squ.epi,3.769494,0.9774562144907468,4.9624405,-0.36863327
168,143,273,Squ.epi,2.5159504,0.9252524678418924,-3.0155983,-1.5504417
168,143,274,Squ.epi,3.7502906,0.97702915370811,2.3417454,2.0729961
168,143,275,Squ.epi,3.999681,0.9820081546964696,3.2058945,1.9437208
168,143,277,Squ.epi,2.8289049,0.9442179490248508,-1.7285557,0.2002182
168,143,278,Squ.epi,4.0439296,0.9827734965497862,5.329273,0.85436916
168,143,280,Squ.epi,2.9886863,0.9520603876867416,-2.3098307,1.0266981
168,143,281,Squ.epi,3.2666578,0.9632670966308856,0.8315296,1.4377308
168,143,283,Squ.epi,3.382534,0.9671541988875216,-0.40806198,2.4169207
168,143,285,Squ.epi,3.5737,0.9727135646796572,1.6054726,2.823656
168,143,286,Squ.epi,2.9501755,0.950271783528528,-1.7995472,2.8261929
168,143,287,Squ.epi,3.2258372,0.9617950844238068,2.3889542,0.5505638
168,143,288,Squ.epi,2.51084,0.924898254752394,-1.628355,-2.526165
168,143,289,Squ.epi,1.9217772,0.8723364889128559,-4.539572,0.17323494
168,143,290,Squ.epi,3.6785183,0.975361989851404,1.8787193,4.2354155
168,143,291,Squ.epi,4.025037,0.9824507122506057,2.5833197,2.8174953
168,143,292,Squ.epi,3.0015218,0.9526428304961784,-2.0016098,1.5361862
168,143,293,Squ.epi,2.7875276,0.9419981039464308,-1.3194685,2.0701933
168,143,294,Squ.epi,3.462234,0.969593898300972,0.55197716,1.0019913
168,143,296,Squ.epi,1.9554739,0.8760422892248888,-4.1122017,0.63716125
168,143,297,Squ.epi,3.760527,0.977257769746566,1.9269047,1.1171427
168,143,298,Squ.epi,3.8375554,0.978908238792485,2.618188,0.96820736
168,143,299,Squ.epi,2.4232826,0.9185855767482992,-2.7542114,-2.8711739
168,143,301,Squ.epi,3.6105075,0.9736736920670388,1.4174519,1.7846003
168,143,302,Squ.epi,3.28156,0.9637907621610294,-0.9019203,1.5742149
168,143,303,Squ.epi,4.129655,0.9841663089991726,5.038412,2.3329725
168,143,304,Squ.epi,3.507218,0.9708924436331172,0.5008917,1.5385895
168,143,305,Squ.epi,1.43279,0.8073356642650513,-3.973322,0.6283579
168,143,307,Squ.epi,3.9879463,0.9817996469877636,5.435213,3.1115284
168,143,308,Squ.epi,3.2473972,0.9625794714292538,-1.1582785,3.2596607
168,143,309,Squ.epi,2.670886,0.935286680084356,-1.9579859,-0.91455555
168,143,310,Squ.epi,3.9913146,0.981859739286414,3.8120728,2.341117
168,143,312,Squ.epi,2.909804,0.9483289663361664,-1.5594425,1.9530983
168,143,313,Squ.epi,3.5674388,0.9725468902413344,1.2503653,2.4103088
168,143,315,Squ.epi,3.7476635,0.9769701184923638,3.658227,3.3607807
168,143,316,Squ.epi,3.3927631,0.967477598374242,-0.04075432,3.0998802
168,143,317,Squ.epi,4.0158873,0.9822922636768948,4.897892,-0.44900894
168,143,318,Squ.epi,4.2025967,0.985263717146544,6.1334267,2.2074203
168,143,319,Squ.epi,3.6953983,0.9757643951150066,1.081008,0.19781685
168,143,322,Squ.epi,3.4195654,0.9683104396926148,0.8723135,2.8665714
168,143,323,Squ.epi,3.94076,0.9809370176420236,4.8218174,3.1258335
168,143,325,Squ.epi,2.7198098,0.9381855025929212,-2.2819052,-1.2119007
168,143,326,Squ.epi,2.1862736,0.8990100834357627,-3.984292,1.1699724
168,143,327,Squ.epi,3.7855446,0.9778072006993632,3.3763294,3.913227
168,143,328,Squ.epi,3.6962776,0.9757851800259616,3.1686525,-1.5417566
168,143,329,Squ.epi,1.7870938,0.8565705930954146,-4.0847836,0.32315922
168,143,330,Squ.epi,2.916065,0.948634896459319,-2.161375,-2.4265585
168,143,331,Squ.epi,3.7259748,0.9764770520856764,1.3285275,2.534894
168,143,333,Squ.epi,3.7142482,0.9762061857925128,2.694786,1.1426678
168,143,334,Squ.epi,3.845547,0.979072609607198,4.6566105,-0.16155434
168,143,335,Squ.epi,3.4958344,0.9705690112469044,0.6485357,0.7480211
168,143,336,Squ.epi,3.6909842,0.9756597903463282,2.8292418,-0.48548126
168,143,337,Squ.epi,4.240942,0.9858102217777416,6.69816,1.9330359
168,143,338,Squ.epi,3.0251548,0.9536976876350932,-1.1080952,-1.0274754
168,143,339,Squ.epi,3.3904653,0.967405218616467,1.2741575,-1.5124559
168,143,340,Squ.epi,1.3997492,0.802144080992009,-3.4797058,-3.3132582
168,143,341,Squ.epi,4.0277195,0.9824969054557888,5.5427437,2.7410717
168,143,342,Squ.epi,3.153891,0.9590617679670824,-2.6482468,0.9967289
168,143,343,Squ.epi,2.9923768,0.9522285457041592,-2.0524588,1.6192398
168,143,344,Squ.epi,3.517117,0.9711708960865922,2.5094204,0.41750717
168,143,345,Squ.epi,3.2113724,0.9612600040806896,-1.2759991,-0.3001747
168,143,346,Squ.epi,3.1619363,0.9593764768386164,-0.021431923,0.40826893
168,143,348,Squ.epi,4.0869465,0.98348683787639,3.6187668,2.057043
168,143,349,Squ.epi,3.5299273,0.9715274000778928,1.6301651,3.9799929
168,143,351,Squ.epi,3.678574,0.9753633305028842,2.3946867,-0.119298935
168,143,352,Squ.epi,3.9190772,0.9805273029488448,3.156989,3.0267754
168,143,353,Squ.epi,3.7553806,0.9771431125411536,1.4321499,3.8992882
168,143,355,Squ.epi,3.8335724,0.9788258447074948,4.673832,3.2558784
168,143,356,Squ.epi,3.3570986,0.9663365203805276,1.1938868,0.9229679
168,143,357,Squ.epi,3.0789402,0.9560156398551638,-1.1814585,-0.9262047
168,143,358,Squ.epi,3.9416757,0.9809541345418747,5.649971,0.019747734
168,143,359,Squ.epi,3.9644768,0.9813754923794508,4.1024504,0.6880779
168,143,360,Squ.epi,3.0587983,0.9551608585339684,-1.8159904,-0.40304565
168,143,361,Squ.epi,3.380349,0.9670847138144766,-0.74118805,2.9871655
168,143,363,Squ.epi,2.0103202,0.8818763802466228,-3.3009377,-3.3342009
168,143,364,Squ.epi,2.9113655,0.948405423336268,-1.1304665,-3.2131577
168,143,366,Squ.epi,4.0389953,0.9826897605924332,4.972044,-0.20143509
168,143,369,Squ.epi,3.8113756,0.9783608758880068,3.9247408,-1.3139458
168,143,370,Squ.epi,3.1311328,0.9581588326699848,-0.67003155,-1.4111996
168,143,371,Squ.epi,3.1094642,0.957281449031965,-0.5563545,-2.142521
168,143,372,Squ.epi,3.7707682,0.9774842731249614,3.2388191,-1.6687317
168,143,373,Squ.epi,4.0683494,0.9831820802335632,6.426012,0.61907387
168,143,378,Squ.epi,3.8665826,0.9794993028360311,1.750412,-0.6688156
168,143,379,Squ.epi,3.8275943,0.9787015882750972,3.6765385,0.8304558
168,143,381,Squ.epi,2.3712988,0.9146123462848108,-1.9844761,-2.1432085
168,143,382,Squ.epi,3.9998794,0.9820116590886332,5.348522,0.16614723
168,143,384,Squ.epi,3.6281316,0.974121704114536,0.6630726,-1.7251558
168,143,385,Squ.epi,3.8881934,0.9799287882914496,5.3512993,0.08046341
168,143,388,Squ.epi,3.765695,0.9773723502159456,1.9626713,0.51101494
168,143,392,Squ.epi,4.0030155,0.9820669749041112,4.73197,1.159112
168,143,393,Squ.epi,3.966568,0.9814136755598476,4.4976463,0.070178986
168,143,394,Squ.epi,4.3031197,0.9866542232356116,6.291231,1.2557921
168,143,397,Squ.epi,3.9078698,0.9803121590455584,3.7560644,1.023694
168,143,399,Squ.epi,3.793545,0.9779801490025558,1.6412916,-0.7177582
168,143,401,Squ.epi,0.8817591,0.7071866186366459,-5.0763702,-0.8531227
168,143,402,Squ.epi,3.5120206,0.971027862997394,3.0616894,-1.3853245
168,143,404,Squ.epi,2.4739602,0.9222960490239258,-3.5998363,1.63451
168,143,410,Squ.epi,3.5098753,0.9709674490500996,1.4746428,-1.448432
168,143,411,Squ.epi,2.0228987,0.8831804057053217,-3.1564999,-3.3393307
168,143,412,Squ.epi,3.525714,0.9714106193962864,2.0517054,2.4544563
168,143,413,Squ.epi,2.8988843,0.9477912561454944,-1.1781111,-0.5172653
168,143,414,Squ.epi,3.1504002,0.9589244863915046,-0.8216791,-2.0519247
168,143,415,Squ.epi,3.100477,0.956912415737696,-0.7066927,0.77669716
168,143,418,Squ.epi,3.465699,0.9696958840478204,2.289711,-1.3315535
168,143,419,Squ.epi,3.3940542,0.9675181959397864,0.72291374,-2.2448492
168,143,420,Squ.epi,3.678084,0.9753515486708088,1.4573412,2.7111597
168,143,421,Squ.epi,3.750836,0.9770413879713206,3.119196,-0.29658508
168,143,422,Para.Squ,0.40114772,0.5989633816837149,-6.046427,-0.4805603
168,143,423,Squ.epi,3.518015,0.9711960244087934,0.6363497,-2.1176987
168,143,424,Squ.epi,4.013247,0.9822462802321378,5.5456676,0.682848
168,143,425,Squ.epi,3.7352147,0.9766883575450934,4.4230595,0.42285728
168,143,427,Squ.epi,2.870261,0.9463565970665794,-1.334549,-2.406928
168,143,428,Squ.epi,3.0737126,0.9557952973315952,-0.6324215,2.3580084
168,143,429,Squ.epi,3.7628412,0.9773091489880408,4.3284035,1.0729494
168,143,432,Squ.epi,3.4406044,0.9689497065325612,0.34782124,3.1048374
168,143,433,Squ.epi,1.874441,0.8669713055910359,-4.0767612,-2.1407356
168,143,435,Squ.epi,3.7770123,0.9776212909329488,2.4680252,-0.9276819
168,143,436,Squ.epi,3.988936,0.9818173231688984,4.0066137,3.8307095
168,143,437,Squ.epi,3.9154832,0.9804585637285386,3.1624422,0.9857998
168,143,438,Squ.epi,3.496133,0.97057754345402,0.8618889,3.167326
168,143,439,Squ.epi,4.001532,0.982040830703446,3.6885366,1.6691675
168,143,440,Squ.epi,3.0123312,0.9531281126810004,0.12006569,0.40426636
168,143,441,Squ.epi,3.261999,0.9631018903935694,-0.120082855,0.4960785
168,143,442,Squ.epi,3.046316,0.9546232070175648,-1.3033571,2.3483925
168,143,445,Squ.epi,3.9909854,0.9818538739131468,4.9096947,2.7448692
168,143,446,Squ.epi,3.955049,0.9812023904399694,4.295704,0.9935589
168,143,447,Squ.epi,3.282498,0.9638234802313738,0.12531662,0.8258877
168,143,449,Squ.epi,3.5563655,0.9722496858739984,1.6447086,2.0686874
168,143,451,Squ.epi,2.569344,0.9288623644372472,-1.8888588,-2.4458637
168,143,452,Squ.epi,3.5064924,0.9708719335560194,2.7486362,0.61911964
168,143,455,Squ.epi,3.6873415,0.9755731319923656,2.2087612,0.10129738
168,143,456,Squ.epi,3.9295382,0.9807260410879032,4.064741,1.9721222
168,143,457,Squ.epi,3.992498,0.9818808027480131,5.399084,2.965479
168,143,459,Squ.epi,2.415178,0.917977408131661,-3.4530773,1.6339703
168,143,461,Squ.epi,1.0823456,0.746937610589465,-5.118305,-0.112062454
168,143,463,Squ.epi,3.8579898,0.9793260421179416,3.2005653,0.8608265
168,143,464,Squ.epi,3.8842645,0.9798513673990278,3.3226814,2.713871
168,143,465,Squ.epi,2.8868408,0.9471920848602468,-1.6752834,-2.413558
168,143,468,Squ.epi,3.9151947,0.9804530356858582,2.5644102,4.2753944
168,143,470,Squ.epi,3.6123633,0.9737212217135516,1.1161184,3.4671106
168,143,471,Squ.epi,3.7674274,0.9774106305637452,2.7711096,-0.57738876
168,143,472,Squ.epi,3.7382994,0.9767584865466468,3.628211,2.897316
168,143,473,Squ.epi,3.9006844,0.9801729983510092,4.745199,1.874711
168,143,474,Squ.epi,3.9096355,0.9803462091150584,4.0776663,-1.2842903
168,143,475,Squ.epi,2.8845203,0.9470758932911542,-2.0634003,2.2063408
168,143,476,Squ.epi,3.79219,0.9779509516513352,4.5844927,2.4427261
168,143,477,Squ.epi,3.83639,0.9788841636688108,3.5429592,2.6367931
168,143,478,Squ.epi,3.2949672,0.9642557510794534,-0.053869247,0.26894188
168,143,479,Squ.epi,3.6958597,0.9757753025987688,3.129673,-0.06241417
168,143,480,Squ.epi,3.810497,0.9783422679232004,3.2905102,0.8349714
168,143,481,Squ.epi,3.3899338,0.967388457052368,1.1176128,3.1464558
168,143,482,Squ.epi,3.9918218,0.9818687694255518,3.9567337,2.6551752
168,143,483,Squ.epi,3.5048728,0.9708260975736978,1.2431173,1.8542776
168,143,484,Squ.epi,3.5041838,0.9708065760009632,-0.19296074,-2.1694489
168,143,486,Squ.epi,2.8148437,0.9434726963924214,-2.3400555,-0.20959854
168,143,487,Squ.epi,3.3443735,0.9659201037425822,-0.667717,0.9680853
168,143,488,Squ.epi,3.811463,0.9783627282537328,2.6755142,1.1428652
168,143,489,Squ.epi,3.2067819,0.961088694638742,-1.7988701,0.9315977
168,143,490,Squ.epi,3.5439572,0.9719129392612672,3.1236944,0.43341255
168,143,491,Squ.epi,2.2427542,0.904023693934185,-3.929554,1.3083334
168,143,494,Squ.epi,3.2557378,0.9628787452887724,-2.6751347,1.2175789
168,143,495,Squ.epi,3.7371583,0.9767325685954212,2.0483656,4.193136
168,143,497,Squ.epi,2.790681,0.9421701543087126,-1.6288719,0.8961773
168,143,498,Squ.epi,2.2090893,0.901062766933144,-2.8832912,-2.5217543
168,143,499,Squ.epi,3.393452,0.9674992640045716,0.7591219,3.1880236
168,143,500,Squ.epi,2.1233838,0.8931552680131926,-3.9706192,1.2056084
168,143,501,Squ.epi,4.0239697,0.9824323035110178,5.0420647,0.35064316
168,143,502,Squ.epi,4.0272007,0.9824879815755724,5.6285057,1.254242
168,143,503,Squ.epi,1.9419119,0.8745620393618023,-3.922081,-1.2869644
168,143,504,Squ.epi,3.9669125,0.9814199587692506,4.330261,0.8343334
168,143,505,Squ.epi,3.9673998,0.9814288430169796,5.3897476,0.76150703
168,143,507,Squ.epi,3.850508,0.979174016754582,4.8887672,2.0460129
168,143,508,Squ.epi,3.6033835,0.973490464754706,2.08319,0.68227005
168,143,509,Squ.epi,2.400156,0.9168392001225882,-2.452362,-0.398839
168,143,510,Squ.epi,2.3594785,0.9136846842116504,-3.68355,1.6572695
168,143,511,Squ.epi,0.09662106,0.5241364901981322,-5.5920944,-0.28103256
168,143,512,Squ.epi,4.0776324,0.9833348899327824,2.7229004,0.7616873
168,143,513,Squ.epi,3.462995,0.9696163267062924,2.0485287,2.1400661
168,143,514,Squ.epi,3.4395661,0.9689184524556108,0.99569225,-2.0050488
168,143,515,Squ.epi,3.3127022,0.964862008779824,1.5541668,3.5361843
168,143,517,Squ.epi,1.2699914,0.7807412753636582,-4.7953777,-0.079668045
168,143,519,Squ.epi,2.6341968,0.9330302600322494,-2.43721,0.006266594
168,143,520,Squ.epi,3.6704814,0.9751681168040084,1.0349655,1.233449
168,143,521,Squ.epi,2.9746342,0.9514149381382028,-2.3137913,-1.1134453
168,143,522,Squ.epi,3.1498108,0.9589012657912126,-1.1145058,-1.4430809
168,143,523,Squ.meta,-0.24627776,0.4387398791745118,-6.0576916,-0.5036354
168,143,524,Squ.epi,3.7872486,0.97784414739836,4.1585426,1.669692
168,143,525,Squ.epi,3.3310761,0.96547965419613,-0.41083336,-1.5473595
168,143,526,Squ.epi,3.829958,0.9787508030149402,4.6356583,1.1386442
168,143,527,Squ.epi,1.4742017,0.8136951807012259,-4.753088,-0.19234467
168,143,528,Squ.epi,3.924471,0.9806300219702284,5.165575,2.6859093
168,143,529,Squ.epi,1.605186,0.8327419506538659,-3.8589382,-2.6305676
168,143,530,Squ.epi,2.8188343,0.943685149348806,-1.6390982,-2.0763788
168,143,531,Squ.epi,1.1192117,0.7538424607450653,-4.6082954,-1.643897
168,143,532,Squ.epi,1.9895691,0.87969753955102,-3.9487305,0.9350004
168,143,533,Squ.epi,2.8882384,0.9472619485585442,-1.8194313,-1.4525223
168,143,534,Squ.epi,4.0799103,0.9833721768861764,6.0468674,2.3640585
168,143,536,Squ.epi,3.9714856,0.9815031652319502,3.760563,2.5974731
168,143,537,Squ.meta,-0.19053294,0.4525103460236707,-6.174904,-0.55732536
168,143,538,Squ.epi,2.7136528,0.9378274766081268,-2.4949026,-2.3979034
168,143,539,Squ.epi,3.5272126,0.9714522119189708,0.96284676,3.2850246
168,143,540,Squ.epi,3.4387913,0.968895108678731,1.895545,-1.201395
168,143,541,Squ.epi,3.621848,0.973962832489428,0.8332386,1.0863667
168,143,542,Squ.epi,1.6878932,0.8439468879177083,-4.446348,-0.35533333
168,143,543,Squ.epi,0.5154884,0.6260921963743905,-5.358803,-0.5212002
168,143,544,Squ.epi,3.674415,0.975263193767674,3.42317,1.415226
168,143,545,Squ.epi,3.1555219,0.9591257483387262,-0.81427,-1.1707649
168,143,546,Squ.epi,2.4291902,0.9190262873063592,-3.2274513,0.121697426
168,143,547,Squ.epi,2.1744196,0.897928751664661,-3.9788513,0.8673897
168,143,548,Squ.epi,3.4645324,0.969661584336476,0.15918064,1.9533386
168,143,550,Squ.epi,3.7713375,0.9774968002700852,3.9412947,3.0153913
168,143,551,Squ.epi,2.2957158,0.9085216020528702,-2.9307995,-2.911088
168,143,552,Squ.epi,1.0142632,0.7338536259212074,-4.664238,-0.9639168
168,143,554,Squ.epi,3.2523973,0.9627591607277178,0.45266533,1.8857002
168,143,555,Squ.epi,0.25966427,0.5645537594791277,-5.643097,-0.031705856
168,143,556,Squ.epi,3.6427543,0.9744877772724226,1.7245913,1.5691471
168,143,558,Squ.epi,3.6426487,0.9744851512992768,2.9428787,2.487215
168,143,559,Squ.epi,1.763153,0.8536041061820562,-4.523163,0.5484438
168,143,561,Squ.epi,3.711618,0.9761450150110602,2.5325718,2.4958763
168,143,562,Squ.epi,3.4102886,0.9680245359054452,-1.4547253,2.7248373
168,143,563,Squ.epi,3.7142801,0.976206927860861,3.8415203,3.4872103
168,143,564,Squ.epi,3.8422377,0.9790046973436832,1.2950716,1.3043594
168,143,565,Squ.epi,2.0276902,0.883673850963849,-3.210576,1.8371811
168,143,566,Squ.epi,2.9488683,0.9502099726800532,-1.0080833,1.0783768
168,143,567,Squ.epi,1.0860504,0.7476372551548442,-5.0148087,0.35954857
168,143,568,Squ.epi,3.5226636,0.9713257836970346,1.3394737,3.351841
168,143,569,Squ.epi,2.2937021,0.9083541068990656,-3.1583061,1.2330303
168,143,571,Squ.epi,1.8242646,0.8610770642447545,-4.1516685,0.34195995
168,143,572,Squ.epi,3.819512,0.9785324591123752,2.999339,2.5210838
168,143,573,Squ.epi,2.7763119,0.9413822584008038,-2.069044,1.9852276
168,143,574,Squ.epi,1.1147743,0.7530181253394134,-4.987236,-0.19249535
168,143,576,Squ.epi,3.716199,0.9762514548863956,3.1945477,0.28442764
168,143,577,Squ.epi,3.9870265,0.9817832033659638,3.3695488,1.3687563
168,143,578,Squ.epi,3.8600142,0.9793669897228082,4.449938,1.8419838
168,143,580,Squ.epi,3.3166034,0.9649940342477656,-0.23090172,2.5184298
168,143,581,Squ.epi,2.3387387,0.9120349455615208,-3.4551392,0.20489883
168,143,582,Squ.epi,3.7363095,0.9767132715888078,1.5639906,0.58808327
168,143,584,Squ.epi,1.9452066,0.8749230336306123,-4.1200733,0.6228199
168,143,587,Squ.epi,2.223217,0.9023151184192854,-2.580657,-1.8648186
168,143,588,Squ.epi,3.402206,0.9677734054136892,1.3990021,3.223796
168,143,590,Squ.epi,2.7728577,0.9411913584424848,-1.9440155,-1.3501225
168,143,591,Squ.epi,3.1813436,0.9601261344542474,-0.7891388,0.0027313232
168,143,593,Squ.epi,3.3971171,0.9676143171661592,0.871603,2.0223398
168,143,594,Squ.epi,3.8177,0.9784943623700628,2.516778,1.266182
168,143,597,Squ.epi,-0.2083045,0.4481113647533548,-5.881901,-0.39239693
168,143,598,Squ.epi,0.08663695,0.5216457006408745,-5.5097656,0.1251812
168,143,599,Para.Clust,0.30406883,0.5754368744445068,-6.09441,-0.73433876
168,143,605,Squ.epi,2.8851469,0.9471072898551895,-0.9792528,3.2738285
168,143,606,Squ.epi,3.6175551,0.973853744394932,3.1274033,4.070696
168,143,607,Squ.epi,1.9581833,0.8763362080616881,-3.3068676,-3.2197065
168,143,608,Squ.epi,3.2009647,0.960870564031829,-0.9696541,0.22249413
168,143,609,Squ.epi,3.114775,0.9574980994503216,-0.19976139,0.10683632
168,143,611,Squ.epi,3.7055345,0.9760029442697072,3.7535572,3.3144302
168,143,613,Squ.epi,3.6967766,0.9757969680680708,0.24499226,1.4288082
168,143,614,Squ.epi,3.2700624,0.96338737441434,0.5194912,-2.0280552
168,143,615,Squ.epi,2.8899403,0.9473469018601792,-3.2007723,-0.13069344
168,143,618,Squ.epi,3.8929753,0.9800226260851792,3.6822815,0.9562664
168,143,619,Squ.epi,3.9438074,0.980993920553728,5.203018,3.6646824
168,143,620,Squ.epi,2.9666798,0.9510459283777496,-0.6237793,-0.5988512
168,143,621,Squ.epi,3.483051,0.9702016542784864,1.024787,-1.7241879
168,143,622,Squ.epi,3.4240894,0.968448966182914,1.9172564,0.08862114
168,143,623,Squ.epi,3.4305387,0.9686454316003223,0.40139198,2.7822332
168,143,624,Squ.epi,3.3090825,0.9647390832400462,0.05583954,-0.3853321
168,143,625,Squ.epi,3.7304378,0.9765793468164188,2.2776546,2.3806114
168,143,626,Squ.epi,2.1724043,0.8977438909827229,-2.785921,-0.5991821
168,143,627,Squ.epi,3.359238,0.9664060439303036,0.17929554,2.5880795
168,143,628,Squ.epi,4.04838,0.9828486777290296,5.8747387,1.5895376
168,143,629,Squ.epi,2.696894,0.93684311289923,-1.8816261,1.9327221
168,143,631,Squ.epi,1.8500535,0.8641333901122323,-3.4555664,-1.9068851
168,143,633,Squ.epi,2.31466,0.9100839239423476,-3.4753914,-0.55690765
168,143,634,Squ.epi,2.9352121,0.9495599007120232,-3.0173779,1.5922966
168,143,636,Squ.epi,2.4603796,0.9213171851673656,-2.4600496,0.3447256
168,143,640,Squ.epi,1.8894224,0.8686896608549827,-3.7218075,-0.43733597
168,143,641,Squ.epi,3.5167825,0.9711615292483944,-0.90544224,0.6688862
168,143,642,Squ.epi,2.6237874,0.93237689443143,-2.5224438,-0.71970654
168,143,643,Squ.epi,3.9396472,0.980916199484466,3.0450535,2.23489
168,143,644,Squ.epi,4.026167,0.9824701861058044,4.800644,2.1371784
168,143,646,Squ.epi,3.615611,0.9738041977599612,2.3974047,-0.48416805
168,143,647,Squ.epi,1.4885168,0.8158555491412482,-4.554613,0.11625004
168,143,652,Squ.epi,-0.44399166,0.3907902484246398,-5.924103,-0.7423401
168,143,653,Squ.epi,3.3661675,0.9666302916786016,0.8207445,3.4896507
168,143,663,Squ.epi,3.918649,0.9805191254293162,4.258875,0.17368889
168,143,664,Squ.epi,4.0039797,0.9820839473355116,5.270874,0.9298811
168,143,665,Squ.epi,3.405325,0.9678705388653804,-0.25360394,0.03631401
168,143,667,Squ.epi,3.7985332,0.9780873139049762,3.0206976,0.41816616
168,143,668,Squ.epi,3.62599,0.9740676596219155,2.112822,-0.33840275
168,143,669,Squ.epi,3.7049675,0.9759896618180882,2.1280088,-0.7317276
168,143,670,Squ.epi,3.6392741,0.9744011118803408,3.630187,0.21399307
168,144,4,Squ.epi,2.3480954,0.9127827220568904,-2.6751232,0.25295067
168,144,5,Squ.epi,4.003789,0.982080591034073,4.303918,3.5010815
168,144,7,Squ.epi,3.475747,0.9699897672911836,0.83264637,2.7280712
168,144,9,Squ.epi,3.4740489,0.9699402922428404,1.8367853,-1.4470282
168,144,10,Squ.epi,4.1172543,0.9839719055089464,6.505226,2.38089
168,144,12,Squ.epi,4.029381,0.9825254515167152,4.571767,1.0193119
168,144,13,Squ.epi,3.7327445,0.9766320479851384,5.0953655,0.7789917
168,144,14,Squ.epi,3.4378934,0.9688680374033956,1.0329075,-1.132122
168,144,15,Squ.epi,3.783572,0.9777643527217172,3.9508905,1.2219257
168,144,16,Squ.epi,4.187354,0.9850407634763868,6.031727,0.13570881
168,144,18,Squ.epi,3.864495,0.9794573411047588,4.2006474,-1.0016193
168,144,19,Squ.epi,1.6709298,0.8416997468700521,-3.9543343,-2.8618946
168,144,21,Squ.epi,4.245084,0.9858680427301824,5.775486,2.3767204
168,144,23,Squ.epi,3.5376697,0.9717407896946144,2.2294064,1.9791307
168,144,25,Squ.epi,3.1644497,0.9594743195283044,-0.07963562,0.73674965
168,144,27,Squ.epi,0.5086649,0.6244934451612657,-5.043173,-0.9191227
168,144,29,Squ.epi,3.9936645,0.9819015456211996,4.650631,-0.69586563
168,144,30,Squ.epi,4.0084553,0.9821625260339196,4.8860598,3.8385801
168,144,31,Squ.epi,3.3970025,0.9676107232842271,1.0773544,1.5665836
168,144,33,Squ.epi,4.198494,0.9852040306870842,6.8037033,2.0571222
